COD_MUNICIPIO;TOTAL_ESTABELECIMENTOS;ESTABELECIMENTOS_HOSPITALARES;ESTABELECIMENTOS_SUS;LATITUDE_MEDIA;LONGITUDE_MEDIA
150050;48;4;23;-1.342395509097778;-52.60309258883555
150060;272;11;57;-3.2323445817138654;-52.23324259738908
150070;35;1;7;-0.9088409611942857;-49.95649205734857
150080;457;24;133;-1.3646524344244655;-48.391086789406174
150085;45;1;20;-3.4867039796744184;-51.252026957246514
150090;46;1;31;-1.0666788019413043;-46.58768129877608
150095;29;1;21;-2.1391796452583334;-47.591654287591666
150100;17;1;12;-3.655309402325;-55.40681943739375
150110;19;1;10;-2.0116614692526316;-50.206388705578945
150120;42;1;21;-2.867931092951282;-49.68095236231539
150125;17;1;10;-7.375206578358823;-50.532010670700004
150130;168;5;53;-1.5203507465196202;-48.66389686206772
150140;3294;78;253;-1.4355379013048273;-48.48323851640159
150145;25;1;14;-2.6812316192;-54.920976788
150150;50;3;30;-1.3486381084217391;-48.262593387493474
150157;27;1;16;-5.06130375766087;-48.6264535576913
150160;22;0;17;-1.3697118635;-47.31341550055909
150170;134;3;53;-1.0719651048613636;-46.77054237892955
150172;40;3;19;-3.287794847471429;-52.532982586334285
150175;16;1;8;-5.69238836715;-48.4618521787625
150178;57;3;32;-3.7787783623709092;-49.528693785318175
150180;124;4;39;-1.58945156132;-50.50581911213583
150190;32;2;25;-1.5588225091;-48.05637539776071
150195;31;0;19;-1.8222680164451615;-46.51677338655484
150200;22;1;13;-1.0285389035318182;-48.820215271336366
150210;214;3;54;-2.255353792255924;-49.48592013964124
150215;321;4;65;-6.531814032942089;-49.85605677062374
150220;136;11;47;-1.1911083695634146;-47.174970391708946
150230;55;3;26;-1.7725435457490566;-47.09474235319245
150240;290;9;85;-1.2889585225652482;-47.93000433413723
150250;29;0;13;-0.2373626782275862;-49.779287898148276
150260;22;0;6;-0.9369930577047618;-48.26114799331905
150270;121;3;46;-8.258650749088792;-49.274595519195685
150275;27;2;12;-1.95953935124;-47.948271493176
150276;24;1;13;-7.771315932070833;-50.90030470475
150277;30;2;10;-6.0828404380266665;-49.599740859376666
150280;28;1;18;-1.732344112;-49.867030692
150285;18;0;10;-1.8936033910555554;-55.10394603014444
150290;35;1;25;-0.7079015597058823;-47.850096699844116
150293;55;3;28;-4.29191391915283;-47.5607695460849
150295;37;2;19;-6.104059783244118;-49.355108426276466
150300;14;1;7;-2.1199918645083335;-56.74552800485
150304;31;1;20;-7.582890299617241;-49.678005057075865
150307;30;1;18;-2.0083956941208334;-47.0573388456375
150309;47;1;20;-3.8147195164046512;-49.09403373111395
150310;41;1;11;-1.287873793803125;-51.603625290809376
150320;52;1;27;-1.1325988443863635;-47.62747964148667
150330;45;3;26;-1.9598031825704545;-48.98015499198182
150340;24;1;9;-1.4357743071263158;-47.9243820303
150345;63;2;28;-2.5870666079322038;-47.581335622005085
150350;29;1;19;-1.7710225923964287;-47.42892096551429
150360;128;9;41;-4.266982519135434;-55.97950625465512
150370;44;2;25;-5.117449020880556;-49.53393181784444
150375;47;1;8;-6.3820901549133335;-57.77224612993555
150380;86;6;28;-4.464288495244;-49.120699367924004
150390;59;4;28;-2.1882721852941174;-56.09639570217255
150400;29;1;24;-1.8743826952344829;-49.39986551493448
150405;45;3;24;-2.0626225947189187;-47.53968851148919
150410;18;0;11;-0.7976481730666667;-47.604733218144446
150420;498;12;73;-5.368314265408173;-49.11362223586925
150430;31;1;16;-0.7801845259586208;-47.48958410294828
150440;37;1;19;-0.7594473680666667;-47.702807626394446
150442;79;2;34;-1.3651617853636364;-48.336874378328574
150445;30;1;14;-3.449592369467857;-52.88978916537143
150450;17;1;10;-1.8003131594058823;-50.71491575451765
150460;24;1;19;-2.590702317113043;-49.53579972773478
150470;43;1;26;-1.9898381246710528;-48.78416052958684
150475;26;0;19;-2.7605469544666668;-54.66265303945
150480;74;4;19;-1.983804474598148;-54.120704910970375
150490;26;1;11;-1.5031600498434783;-49.19119135192174
150495;24;1;18;-2.2864447048291665;-46.9730777163125
150497;19;1;12;-4.926078;-49.08001841875
150500;22;0;13;-1.183815937859091;-47.38491289152727
150503;71;4;30;-7.069109120419672;-55.40656484562951
150506;77;3;30;-4.324486668634783;-50.07570735124348
150510;69;2;26;-1.8651741842666667;-55.494234977475756
150520;34;1;15;-2.107101082352941;-49.87066017058823
150530;73;5;27;-1.7437423478885714;-55.935352055478575
150540;23;1;18;-1.5423370202086957;-47.11960193142174
150543;82;5;32;-6.76754398275974;-51.08224938313377
150548;46;2;21;-3.814630805835556;-50.62174180226889
150549;15;1;7;-5.76463360575;-48.301866370171425
150550;157;9;46;-2.9763266720619352;-47.34930682331548
150553;631;17;67;-6.068445121335552;-49.90936245251461
150555;21;1;13;-7.823990566480952;-50.0388496204619
150560;13;0;8;-1.1739507376083334;-47.31640752133333
150563;27;1;13;-6.525762843696153;-48.915222659257694
150565;21;1;13;-3.8665532480400002;-54.219887182855
150570;16;1;13;-1.3027164926875;-48.70932222015625
150580;53;1;26;-2.0096120997411764;-50.83004581272353
150590;37;1;17;-1.7731871580085714;-52.232809616705715
150600;31;1;15;-1.6779312962962962;-53.40655267962963
150610;25;1;18;-0.9487041063043478;-47.11208517403479
150611;16;1;13;-0.89377603245625;-47.01218256808125
150613;190;11;40;-8.014608889568454;-50.032181409838095
150616;39;4;20;-7.302335773075001;-50.05686799352222
150618;57;4;18;-4.766863070545455;-48.08707841476546
150619;35;3;20;-4.105042298211765;-54.98516769082647
150620;50;3;30;-0.6362965853020408;-47.3451191126
150630;22;1;17;-0.7932818841636364;-48.549834537349994
150635;25;0;15;-1.2079394341041667;-48.28170096680417
150640;18;1;7;-0.6625117593277778;-49.166904950816665
150650;87;2;44;-1.2983996218407408;-48.157717825658025
150655;33;1;24;-1.5253414278939392;-46.91057592592424
150658;29;2;15;-8.748749140817857;-50.087552531060716
150660;33;1;23;-1.3494734018966668;-47.56192022984333
150670;56;2;27;-9.387088537380356;-50.45240880656071
150680;583;19;145;-2.429747388477281;-54.731602138541504
150690;15;0;6;-0.9246095271666667;-47.380103588106664
150700;29;2;19;-1.1188058337035713;-48.15196823715
150710;21;1;14;-0.768619775;-48.02954418
150715;23;2;14;-5.546945228913043;-48.714308246573914
150720;35;1;29;-1.7527782809088235;-47.772197892738234
150730;93;6;38;-6.533583914877908;-51.999686653022096
150740;22;0;12;-1.191005223825;-47.758863997285
150745;39;2;18;-6.3385953285696965;-48.61297499904849
150746;11;0;7;-0.8523825798363636;-47.92873454132727
150747;27;2;20;-0.7843465365846154;-47.189674354507694
150750;22;1;11;-5.419075660695;-48.771805858895
150760;77;2;40;-1.620353082986111;-47.4772940603875
150770;26;1;11;-1.6463298721615385;-49.552104109957696
150775;15;1;8;-6.9378551279538465;-49.67613138857693
150780;27;1;13;-2.779668113803846;-51.87322813451154
150790;17;1;11;-0.7061695192058823;-48.51197120408236
150795;55;1;21;-2.8993813670333335;-48.94113485883889
150796;11;0;8;-1.02112888233;-47.88052204844
150797;31;1;12;-2.0953120708964286;-56.475895147125
150800;57;5;34;-2.4171304151660378;-48.222846212958494
150803;39;1;25;-1.0746320356921053;-46.90842110212105
150805;19;1;12;-4.815049742978948;-56.02606463236316
150808;84;2;32;-6.757391109707793;-51.1874257253961
150810;134;8;63;-3.7827040815612403;-49.66119403901318
150812;47;2;23;-3.767835642986957;-47.49935607211521
150815;47;3;27;-3.726407303778378;-53.7358119166973
150820;38;1;17;-0.8799013709852941;-48.133039861055885
150830;43;1;37;-1.3429390624119049;-46.27386481188095
150835;39;1;22;-2.908197705489474;-51.94676047278684
150840;104;4;36;-7.0974481554072915;-49.92889331760625
160005;13;1;7;0.9138701149461539;-52.000999586300004
160010;19;1;3;2.013499472973684;-50.77958263411579
160015;35;1;11;0.885562377915625;-52.15239312818125
160020;18;2;7;2.5618574038466666;-51.01577332577333
160021;12;0;3;0.9704200398818181;-50.80154260306363
160023;17;1;9;0.8447584795399999;-51.19640528569333
160025;21;0;7;0.3078451496833334;-50.6947379833
160027;34;1;20;-0.7558076350294118;-52.5394979275647
160030;842;17;113;0.0645147110988792;-51.060041629596164
160040;53;1;13;-0.14001012619189188;-51.41765785545135
160050;47;1;10;3.7941882179363633;-51.78268153159092
160053;29;1;12;0.6346883867;-51.482714312103454
160055;9;0;5;1.7438150032222222;-50.787663768322226
160060;139;2;31;-0.0347335277775;-51.182327273075835
160070;34;1;9;1.3720496131575757;-50.889508330963636
160080;18;1;10;-0.889338076;-52.327795642888894
170025;4;0;2;-9.623141375;-49.159626024999994
170030;8;0;2;-6.562112253183333;-47.47074893288333
170035;8;0;5;-11.306685010575;-48.93963540315
170040;6;0;4;-11.569567568750001;-47.16934346473334
170070;27;1;13;-12.481621790051852;-49.1236518835
170100;10;1;10;-6.36799375549;-48.06630882607
170105;9;0;6;-6.387978405266667;-47.86515337656667
170110;5;0;4;-9.95199664422;-47.97203700600001
170130;7;0;4;-7.112978289242856;-48.55689494122857
170190;9;1;6;-8.813968509233334;-49.55742472926667
170200;16;1;10;-12.9355360634375;-49.8099830068125
170210;437;7;92;-7.16671654092757;-48.18241160847313
170215;9;0;6;-6.659714544355555;-48.61154258252222
170220;35;1;19;-5.647819727562857;-48.141275752408575
170230;11;1;9;-7.65444379834;-49.06773647296
170240;16;1;10;-12.92633222101875;-46.93381356379375
170255;33;1;17;-5.46833388669394;-47.888627016154544
170270;5;1;3;-12.708489;-46.407082
170290;15;0;9;-5.615404175853333;-47.770203095039996
170300;12;0;7;-7.209443896324999;-47.78635194473333
170305;5;1;1;-7.75781621686;-48.579689342200005
170307;5;0;3;-7.73647841078;-47.65110423492
170310;8;0;7;-9.839575278157144;-48.72525858192857
170320;4;0;2;-7.872041711766666;-48.895967724600006
170330;4;0;3;-8.964176225;-48.163695875
170360;4;0;3;-8.38959075975;-48.485426045875
170370;7;1;5;-11.0171432276;-48.56610351093334
170380;11;0;9;-5.326343779363636;-48.20426948424545
170382;4;0;2;-6.115464084425;-47.91720067195
170384;6;0;2;-7.97376500548;-46.817873125860004
170386;11;0;7;-11.886415793763637;-49.15509233222727
170388;3;0;2;-7.0367019531;-48.394396812466674
170389;7;0;3;-5.341506585857142;-48.03501934994286
170390;5;1;4;-9.273202659999999;-49.95350004
170410;2;0;1;-8.95960389935;-47.33542084695
170460;4;0;1;-10.14534292445;-49.140091528650004
170510;5;0;1;-11.61699824738;-47.751003458679996
170550;76;1;36;-8.056313360228767;-48.47842827550137
170555;5;0;3;-12.81655754;-46.55075024
170560;8;0;5;-12.21959194925;-47.29443020625
170600;7;0;5;-8.360466075671429;-49.17792426051428
170610;12;1;6;-10.59788385585;-49.191541582780005
170625;5;0;1;-11.1035985;-48.918383
170650;5;0;1;-6.7095650871000005;-47.75133359844
170700;33;1;18;-11.619420286390909;-46.846058489796974
170710;11;1;8;-9.80081084706;-49.214017915750006
170720;9;0;5;-9.25557855491111;-49.065706330422216
170730;8;1;6;-11.342646575;-49.2687866
170740;8;0;5;-5.3573691336375;-48.528433208125
170755;7;0;4;-10.757748471428572;-48.90241974285714
170765;5;1;3;-12.320575;-49.24355
170770;13;1;6;-7.362154416669231;-47.56522339823077
170820;31;1;16;-11.832028753460001;-49.639299332726665
170825;5;0;3;-9.056537819999999;-48.52342596
170830;8;0;3;-8.775467075;-48.9326406
170900;19;1;7;-7.737379330731579;-47.308817314757896
170930;60;1;22;-8.836858293237931;-48.49558175616897
170950;290;6;61;-11.741924824296001;-49.049858667375275
170980;5;0;2;-11.249855418280001;-48.459518158819996
171050;15;1;7;-8.346952015486668;-47.66556307837333
171070;7;0;4;-5.771471081971429;-47.512061876014286
171090;5;0;2;-8.38451656748;-48.106817147520005
171110;5;0;3;-8.4530755395;-48.545487089699996
171150;9;0;5;-12.686081296922222;-48.581496235988894
171180;4;0;3;-8.1193720529;-49.096385435900004
171190;19;1;11;-10.786956196142105;-49.6528458101
171195;7;0;2;-10.297474788871428;-47.566874141528565
171200;7;0;4;-9.761923729285714;-48.35338703044285
171215;7;0;2;-12.7845016;-46.49207532857143
171240;5;1;4;-9.51692121672;-46.74996059592
171245;4;0;2;-6.164313;-47.769473500000004
171250;10;2;7;-9.79633366969;-49.553928340700004
171270;5;0;2;-10.5444325;-46.41845
171280;7;0;2;-5.9617452019;-47.50623700194286
171320;36;1;17;-9.577025955748486;-48.40377925793939
171330;33;2;9;-9.468833101069697;-48.52327884040909
171360;8;1;4;-10.726602190575;-48.1752533465625
171370;4;0;2;-10.00347275125;-49.01997754765
171380;6;0;4;-6.611082390216667;-47.54734312861667
171395;4;0;2;-7.1500530971;-48.6083436012
171420;23;1;13;-11.707523202169567;-47.7061444613
171430;10;1;7;-6.36477642978;-47.691350884180004
171488;13;1;7;-7.6364446607000005;-48.4236927688
171500;6;0;4;-10.56718991968;-48.91218446002
171510;10;1;4;-9.96410017546;-47.67644783057
171515;8;0;3;-12.916542494542856;-46.57606577595714
171525;3;0;2;-11.821395488599999;-46.625892534933335
171550;3;0;3;-10.709540333333335;-48.90645333333333
171570;4;0;1;-7.858954712925001;-47.9257052245
171575;21;1;9;-13.041519324285714;-48.40753238314762
171610;118;5;24;-10.17348750097069;-48.882923295698276
171620;13;1;6;-12.661066804515384;-47.814735362069236
171630;4;0;3;-7.5438601267;-49.3674201085
171650;45;1;11;-8.96306221326;-48.14383212256222
171660;12;1;11;-12.033163182075;-48.601679434733335
171665;8;0;3;-8.5229487783875;-48.93295422995
171670;16;1;8;-8.724826819857142;-48.766926233964284
171700;7;1;4;-11.139132385714285;-47.578916514285716
171720;6;0;5;-6.7702936432;-48.28547000883333
171750;17;1;10;-10.422557849482352;-49.27949017451765
171780;5;0;2;-12.08923321276;-46.47920767602
171790;8;1;6;-10.7491907263875;-47.5372121483
171800;8;0;3;-11.6088128527875;-47.051177530175
171820;184;3;57;-10.678237690237989;-48.41564936691285
171830;10;0;3;-5.41913444481;-47.78181691459
171840;6;1;3;-8.532782882140001;-48.50401318072
171845;5;0;3;-10.42450329196;-48.89499576522
171850;5;0;2;-8.73503175766;-47.238580306
171855;5;0;5;-6.453464317219999;-48.120130049480004
171865;4;0;2;-11.40007342195;-46.8827182105
171870;5;0;2;-9.25036224;-48.395239600000004
171875;9;0;4;-9.444188433933334;-47.800652980799995
171880;5;0;2;-5.35257154834;-47.8791908412
171884;8;0;3;-12.5411239008125;-49.92820210285
171886;13;1;7;-7.12207212772;-48.78724586527
171888;3;0;2;-8.775220001566668;-47.74688981813333
171889;5;0;2;-10.86374001076;-48.90828127806
171890;9;1;2;-11.431940307177777;-48.09581192137777
171900;4;0;2;-10.281117644075;-47.8105715328
172000;6;0;3;-6.437899432016667;-47.679293900733335
172010;9;0;5;-5.967590080988889;-48.025145685644446
172015;4;0;3;-10.158578349999999;-46.71247275
172020;8;0;6;-5.5519463094875;-47.5659994992375
172025;6;0;4;-12.747460382566667;-48.23640322399999
172030;6;0;4;-5.25816269145;-48.20236211108334
172049;8;1;5;-11.971760312499999;-48.2347390375
172065;13;1;5;-11.2403756;-48.20153268181818
172080;12;1;8;-5.591743364091666;-47.65130872258333
172085;5;0;3;-11.99293305844;-48.97101710968
172090;11;1;5;-12.402246071518181;-46.436253625945454
172093;4;0;2;-12.188023000000001;-46.98950125
172097;5;0;3;-12.67425922;-49.2683806
172100;1151;28;132;-10.202580554648973;-48.341144951986415
172110;13;0;4;-9.647666666666668;-48.477833333333336
172120;37;1;14;-6.322143131535135;-47.434291814645945
172125;3;0;2;-8.977231166666668;-48.195199333333335
172130;4;0;3;-8.3998695;-48.129004
172208;8;0;6;-6.893891829125;-48.0003548786
172210;19;1;11;-6.41106080241579;-48.53413478811053
210005;196;6;71;-4.942569016451934;-47.488298057263535
210010;10;1;6;-4.13290894;-43.32262573
210015;11;1;9;-2.85247417;-42.14491212
210020;30;1;17;-2.398931973076923;-44.49658235106154
210030;24;2;18;-4.538299022205;-43.414195124635
210040;15;1;12;-4.1665066841538465;-45.468666054192305
210043;23;1;17;-4.212036672177273;-44.44495996650909
210047;30;1;19;-3.740364325585185;-45.94534430081852
210050;28;3;10;-9.144968192218519;-45.96886018524815
210055;7;1;4;-1.6794547966857143;-46.012433936899996
210060;57;3;25;-5.477331442018182;-46.63268715590545
210070;34;1;19;-3.262306040952941;-44.603708144432346
210080;17;1;12;-3.63924866916875;-43.093172957374996
210083;12;1;10;-1.5343827025;-45.08898011666667
210087;16;1;9;-3.0141049585533333;-45.72411310978667
210090;30;2;25;-2.936137207796667;-41.99656479954667
210095;30;1;17;-4.928176629534615;-46.03230023172693
210100;29;2;15;-3.4714025513439997;-44.764497168924
210110;18;1;11;-2.8404162222222222;-44.0689345
210120;130;8;58;-4.192043992508264;-44.82180694374133
210125;30;1;16;-3.001534727472414;-44.321489623265514
210130;15;1;11;-1.7004871531642858;-45.12227544456429
210135;9;0;4;-2.6051491625;-44.744622825
210140;222;5;76;-7.543506800410798;-46.04253251645775
210150;26;1;19;-6.737126111076;-43.043309321616
210160;109;4;37;-5.482961905179612;-45.24029057279611
210170;68;2;31;-2.76868720502;-42.83639449634334
210173;11;1;5;-3.197949997854545;-43.556155475827275
210177;15;1;11;-3.7420751224999997;-45.263349515293335
210180;8;1;6;-7.219817;-44.5576935
210190;21;1;12;-2.46428222;-44.76043513333333
210193;14;1;7;-4.608327288078572;-44.764974678092855
210197;6;1;5;-1.7888767086000001;-46.3040034949
210200;45;1;31;-3.6161388728255814;-45.84404728867674
210203;31;1;17;-4.477643128790323;-46.77427140124194
210207;12;0;8;-4.335034139808333;-45.02641304748334
210210;26;1;20;-3.684043169218182;-42.78411916795
210215;9;0;7;-4.332504288144444;-45.637147111388884
210220;37;3;18;-3.9389812708611114;-42.919624078897215
210230;21;1;15;-5.831769634914285;-43.83023003270476
210232;68;2;37;-4.316941028142647;-46.436796886017646
210235;15;1;11;-5.59063482506923;-47.02635699675385
210237;8;0;7;-2.9510434956;-44.037869587075
210240;9;1;8;-2.873330111111111;-44.68913644444444
210250;14;1;9;-3.339233219528572;-45.04043496265714
210255;19;1;14;-6.177933750722222;-47.36253868494444
210260;19;1;11;-1.4530971492;-45.703440710623525
210270;21;1;13;-3.6240687318555556;-44.36941963759445
210275;15;2;11;-4.755716957142857;-44.33133249285714
210280;23;2;15;-7.363264145645454;-47.3854127119909
210290;30;1;18;-1.2327790254892856;-46.02952885532143
210300;184;6;93;-4.8804961643943185;-43.35024783724716
210310;11;1;8;-1.9903020837727274;-44.556573675718184
210312;18;1;6;-2.2035323139666665;-44.83270591784167
210315;14;1;10;-2.4552274613357143;-46.08667317361428
210317;19;0;12;-2.1955133456842106;-46.187790278989475
210320;119;3;41;-3.7521974407694443;-43.36087886698611
210325;26;1;13;-5.1877132906000005;-47.78177718597692
210330;109;2;51;-4.4629234725824745;-43.886322191219584
210340;44;3;25;-4.262349228000001;-43.022625197190244
210350;65;4;30;-6.045257558053968;-44.251284221865085
210355;10;1;7;-3.8384192852799996;-44.89320988413
210360;64;3;36;-4.1262757473644065;-44.12378420281017
210370;39;1;20;-1.6905549237789472;-44.79954810611316
210375;15;1;12;-5.536113347666667;-47.40387763646
210380;25;1;14;-5.0362668744125;-44.437133000258335
210390;19;1;11;-4.139379704472223;-42.949165379
210400;25;1;11;-4.886889033313043;-44.87374230554782
210405;37;2;15;-6.571734986469444;-47.42786106096111
210407;10;1;6;-7.0013457593799995;-46.69243235385
210408;12;1;7;-6.115710578327273;-45.031102993618184
210409;25;1;16;-6.437894856143999;-46.189971824556
210410;21;1;9;-6.962423912978947;-46.1771479447579
210420;17;1;9;-5.7055539345625;-44.08787442259375
210430;11;0;7;-1.4127762617818183;-45.77488640283636
210440;16;1;11;-5.17006906446875;-44.26640671484375
210450;17;1;8;-5.011530713452941;-44.258093585635294
210455;23;1;13;-5.73071512995;-47.36696795696364
210460;18;1;11;-5.33451066975;-44.17355165813125
210462;9;1;6;-5.482383078971429;-44.08891450502857
210465;11;1;9;-3.3947199955272724;-45.692846674236364
210467;26;1;23;-2.1252061778519997;-45.88113535254001
210470;10;1;5;-5.4052631639;-44.33717370805
210480;90;7;51;-5.64510274969054;-46.29457242307027
210490;24;1;8;-2.1490343961041667;-44.58179495970833
210500;28;1;19;-2.6047953678571427;-43.47322442857143
210510;23;1;17;-2.7527190518130435;-44.006196726821734
210515;20;1;10;-3.6560340684750003;-45.20919095512
210520;15;1;9;-4.658827691273333;-44.881517217513334
210530;813;16;137;-5.520922376637113;-47.47932071376533
210535;20;2;12;-5.163798896495;-45.76033367427
210540;74;2;33;-3.3816214777777778;-44.348744410301585
210542;29;1;15;-4.448723060172;-47.516997659452
210545;15;1;8;-5.831714382033334;-44.23971185476
210547;31;1;10;-5.372525870355172;-45.60046558333448
210550;30;1;17;-5.4186939288866665;-47.36821635296667
210560;21;1;8;-4.991841775;-44.723780375000004
210565;11;1;4;-1.8572666272727274;-46.08527404545455
210570;58;5;31;-4.589439531976364;-45.14437104299455
210580;11;1;7;-4.580254156990909;-45.02613508350909
210590;16;1;10;-4.0200505015;-44.9104142189125
210592;16;2;10;-6.03038916568;-43.5305440527
210594;11;1;7;-4.604069006845455;-44.96548118779091
210596;16;1;10;-4.89177111321875;-45.35530359775
210598;10;0;9;-6.190179779119999;-47.03447123556
210600;28;1;12;-4.529997140144444;-44.46463032397037
210610;16;1;8;-7.067023585725;-45.1372569727
210620;8;0;7;-1.3237373516;-45.896442532525
210630;12;1;12;-3.3949429391500003;-42.20492520434167
210632;22;1;11;-2.047081111152381;-45.971416939
210635;9;0;6;-4.610601466666667;-45.45269211111111
210637;14;1;9;-2.3387250106076922;-45.89935783889231
210640;34;1;13;-3.6289675673633335;-43.19060998081
210650;21;2;15;-3.06414676;-45.021458295
210660;31;1;19;-5.50068966339;-43.21641936427
210663;18;0;13;-3.7051687425599997;-44.530981993173334
210667;8;1;7;-3.5461976875;-42.6376152
210670;21;2;14;-6.353377297314285;-44.41912508082857
210675;19;1;13;-3.548195207257895;-44.56938655006316
210680;23;1;12;-2.0691617680952383;-44.78856759111905
210690;27;4;21;-3.4968902211555557;-45.2604234035037
210700;12;1;10;-5.83286170219091;-47.06280191320909
210710;23;2;14;-2.802192190909091;-44.02855558181818
210720;17;1;12;-3.4490148255588235;-43.86930345017647
210725;9;1;5;-7.1162494626555555;-46.257209777844444
210730;6;1;2;-6.6650640937666665;-44.161062608
210735;13;1;9;-2.7725806349;-45.784478218825
210740;20;1;14;-4.1249479844;-45.11666669132941
210745;19;1;11;-2.9865248789473684;-44.99643978421052
210750;84;4;39;-2.5329622889158534;-44.151844423425615
210760;32;1;15;-2.655887148872414;-44.93818793814138
210770;26;1;19;-6.440178940720833;-43.961999632645835
210780;31;1;22;-5.665808643406667;-43.12940427068667
210790;26;2;19;-6.157110970148;-43.783192056488
210800;33;2;19;-6.589526374278125;-44.09896883835
210805;15;1;13;-2.7833959708666667;-42.5853735628
210810;18;1;15;-4.455596545870589;-45.23059286858823
210820;79;5;41;-4.574246120133334;-44.59315816970533
210825;18;1;11;-2.9719539387499996;-45.34718453900555
210830;34;2;20;-3.304933333333333;-45.14164878787879
210840;14;1;8;-2.5735909543166664;-44.86856804911667
210845;16;1;12;-4.38366882123125;-44.34433206705
210850;32;2;21;-3.6131905597133334;-45.35096445296001
210860;102;3;48;-2.5280290747583334;-45.10036313234687
210870;27;1;17;-3.8702548645333334;-45.15354427735
210880;20;1;12;-3.75003557497;-44.22581332587
210890;23;1;15;-4.757409638365;-44.93113270832
210900;36;1;15;-6.3486877972;-47.380485652833336
210905;6;0;5;-1.8847090352666667;-44.63354540021666
210910;86;3;37;-5.29162118177595;-44.48585515240379
210920;13;1;10;-2.9843669215538458;-44.06204706746923
210923;14;1;7;-2.3655265928499998;-45.78969941550833
210927;26;1;13;-2.58213307422;-45.37001233986
210930;10;1;9;-3.4099815802375;-44.0254610522125
210940;14;1;10;-2.5100000000000002;-43.438
210945;16;2;12;-2.43478570611875;-44.11308958089375
210950;24;1;19;-7.354880082041666;-46.648091071524995
210955;14;1;8;-5.9476682257642866;-47.384633634757144
210960;41;2;25;-2.88782913587;-44.238017307054996
210970;8;1;5;-7.20476930325;-45.413286415274996
210975;10;1;3;-5.49581875434;-44.559381381049995
210980;43;1;18;-2.226135269267857;-45.02884293015715
210990;132;4;43;-3.683195607422764;-45.377404981400815
211000;52;3;39;-4.06814627375;-45.75655083434375
211003;23;4;15;-2.557858912177273;-45.78952889707273
211010;23;1;17;-3.460509612531818;-42.63477844395
211020;58;2;21;-3.1462045178907405;-44.32372678729444
211023;11;1;9;-3.11632906623;-42.413701977159995
211027;15;1;12;-2.49280388222;-43.25650738808667
211030;23;1;12;-4.870632624226316;-44.360284517310525
211040;27;1;16;-3.3316043995884614;-43.54889512605
211050;37;1;24;-2.7087557280027026;-44.788185965081084
211060;27;1;18;-3.350825759977778;-42.42567916528519
211065;12;1;7;-6.812831532290909;-44.655560470672725
211070;42;1;26;-5.575288326612499;-44.370262306815
211080;7;1;6;-7.073710750542857;-44.6149105618
211085;10;1;5;-5.123734176299999;-47.402635597019994
211090;28;1;15;-6.25124396735926;-42.861226302551856
211100;19;1;15;-2.7794220549777777;-44.58466689453889
211102;11;1;8;-3.523405205772727;-46.273778044000004
211105;12;1;10;-6.469277090225;-47.08199990706667
211107;27;1;19;-5.213366774074074;-43.796953485185185
211110;46;1;21;-6.500734672391667;-43.70374590087778
211120;121;2;59;-2.5389972455102563;-44.14230345918547
211125;15;1;10;-5.042110960353333;-44.58093406134667
211130;2177;66;210;-2.5417374760482807;-44.3253275989511
211140;20;1;14;-4.379014783235;-44.679879179325
211150;40;2;22;-4.033956512930303;-44.461871641175755
211153;15;1;9;-5.087967526273333;-48.43447919965333
211157;14;1;6;-6.8271637428571434;-46.53170336428571
211160;24;1;13;-7.025267813326088;-45.50840018246087
211163;12;1;7;-5.10914069393;-45.074464559540004
211167;9;0;6;-5.017384930511111;-45.0053604497
211170;21;1;15;-2.8899301609714287;-44.81704668411429
211172;17;1;11;-4.0055837570625;-45.237965235143754
211174;13;2;11;-5.261746062553846;-44.00205761527692
211176;17;1;15;-5.440689465270588;-47.27889255439412
211178;16;1;9;-1.8556654133357142;-45.119860110335715
211180;21;1;13;-6.105878850154999;-46.623403260334996
211190;12;1;9;-6.486125520766667;-44.20571399750833
211195;9;1;8;-6.4147568449111105;-43.53255185782222
211200;28;1;9;-8.417272391732142;-45.76229738555714
211210;23;1;15;-4.2506151788;-43.92293278413913
211220;164;5;82;-5.1028602130807945;-42.84076523322781
211223;24;1;15;-4.558829139254167;-44.61680129194167
211227;16;1;6;-3.7231746792666667;-45.56090474263333
211230;43;1;30;-5.342905542847619;-44.66387032156191
211240;21;1;12;-1.6241474904761906;-45.43362187142857
211245;23;1;14;-2.191887677373913;-45.352171624778265
211250;49;2;35;-2.7945501362875;-42.30781114779375
211260;30;1;15;-3.177209944631818;-43.444447382627274
211270;31;1;21;-3.515500152496774;-43.88639191790968
211280;52;3;35;-3.1921221694;-45.03057582981837
211285;13;1;10;-5.186936404053847;-48.120429363915385
211290;32;1;19;-3.49675785601875;-44.881075414059374
211300;46;1;22;-4.2450133645733334;-45.243940447923336
211400;45;3;33;-3.268297175861111;-45.70801575997027
220005;8;0;6;-8.2604339650375;-41.0681370133625
220010;19;1;11;-5.798839915611765;-42.667138187088234
220020;29;1;18;-5.894482061765517;-42.63784439568621
220025;11;1;7;-6.9821614894272725;-40.94042153363636
220027;8;0;6;-7.2366656740375;-40.84249354235
220030;11;0;9;-5.260747381663636;-42.173231495500005
220040;44;1;25;-5.035316906127907;-42.46478715283488
220045;11;0;6;-8.447638040377777;-43.89282366858889
220050;50;1;19;-6.298935725348;-42.828736039988
220060;18;1;9;-6.08976994212353;-42.726652661676475
